default_code,name,categ_id,list_price,standard_price,type,x_puff_count,x_flavor,x_volume,x_nicotine_level,x_pack_size
DGBPXS500216,Geek Bar Pulse X 25000 Puffs Disposable-White Peach Raspberry-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,5000,White Peach Raspberry,18mL,5.0%,1
GBP25K-WPR,Geek Bar Pulse X 25000 Puffs Disposable-White Peach Raspberry-5-Pack-5.0%-18mL,Disposables,76.25,50.0,goods,25000,White Peach Raspberry,18mL,5.0%,5
DGBPXS500217,Geek Bar Pulse X 25000 Puffs Disposable-Strawberry Colada-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,5000,Strawberry Colada,18mL,5.0%,1
GBP25K-SC,Geek Bar Pulse X 25000 Puffs Disposable-Strawberry Colada-5-Pack-5.0%-18mL,Disposables,76.25,50.0,goods,25000,Strawberry Colada,18mL,5.0%,5
DGBPXS500218,Geek Bar Pulse X 25000 Puffs Disposable-Sour Straws-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,5000,Sour Straws,18mL,5.0%,1
GBP25K-SS,Geek Bar Pulse X 25000 Puffs Disposable-Sour Straws-5-Pack-5.0%-18mL,Disposables,76.25,50.0,goods,25000,Sour Straws,18mL,5.0%,5
DGBPXS500219,Geek Bar Pulse X 25000 Puffs Disposable-Cool Mint-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,5000,Cool Mint,18mL,5.0%,1
GBP25K-CMT,Geek Bar Pulse X 25000 Puffs Disposable-Cool Mint-5-Pack-5.0%-18mL,Disposables,76.25,50.0,goods,25000,Cool Mint,18mL,5.0%,5
DGBPXS500220,Geek Bar Pulse X 25000 Puffs Disposable-Blackberry Blueberry-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,5000,Blackberry Blueberry,18mL,5.0%,1
GBP25K-BB,Geek Bar Pulse X 25000 Puffs Disposable-Blackberry Blueberry-5-Pack-5.0%-18mL,Disposables,76.25,50.0,goods,25000,Blackberry Blueberry,18mL,5.0%,5
HDR16SYDE50BFF,"Digiflavor SKY 25,000 Puffs Disposable-Blackberry Fcuking Fab-5%-Pack of 5-16mL",Disposables,65.0,42.5,goods,5000,Blackberry Fcuking Fab,16mL,5%,5
HDR16SYDE50BRI,"Digiflavor SKY 25,000 Puffs Disposable-Blue Raz Ice-5%-Pack of 5-16mL",Disposables,65.0,42.5,goods,5000,Blue Raz Ice,16mL,5%,5
HDR16SYDE50CLM-1,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Cherry Lemon Mint-5%-Pack of 5-16mL",Disposables,77.0,,goods,25000,Cherry Lemon Mint,16mL,5%,5
HDR16SYDE50CYSZ,"Digiflavor SKY 25,000 Puffs Disposable-Cherry Strazz-5%-Pack of 5-16mL",Disposables,65.0,42.5,goods,5000,Cherry Strazz,16mL,5%,5
HDR16SYDE50MIMT,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Miami Mint-5%-Pack of 5-16mL",Disposables,77.0,42.5,goods,25000,Miami Mint,16mL,5%,5
HDR16SYDE50PBS-1,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Peach Blue Slushy-5%-Pack of 5-16mL",Disposables,77.0,,goods,25000,Peach Blue Slushy,16mL,5%,5
HDR16SYDE50SYWR-1,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Sky Walker-5%-Pack of 5-16mL",Disposables,77.0,,goods,25000,Sky Walker,16mL,5%,5
HDR16SYDE50SAI-1,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Sour Apple Ice-5%-Pack of 5-16mL",Disposables,77.0,,goods,25000,Sour Apple Ice,16mL,5%,5
HDR16SYDE50SYIE,"Digiflavor SKY (aka GEEKBAR SKYVIEW) 25,000 Puffs Disposable-Strawberry Ice-5%-Pack of 5-16mL",Disposables,77.0,7.85,goods,25000,Strawberry Ice,16mL,5%,5
HDR16SYDE50TEBY,"Digiflavor SKY 25,000 Puffs Disposable-Triple Berry-5%-Pack of 5-16mL",Disposables,65.0,42.5,goods,5000,Triple Berry,16mL,5%,5
HGR16PSE50SRCE,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Cranapple-5-Pack-5.0%",Disposables,58.0,35.0,goods,5000,Sour Cranapple,16mL,5.0%,5
HGR16PSE50SRGH,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Gush-5-Pack-5.0%",Disposables,58.0,35.0,goods,5000,Sour Gush,16mL,5.0%,5
HGR16PSE50SBD,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Blue Dust-5-Pack-5.0%",Disposables,58.0,35.0,goods,5000,Sour Blue Dust,16mL,5.0%,5
DGBPUS500151,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Blue Dust-Single Disposable-5.0%",Disposables,13.0,6.95,goods,15000,Sour Blue Dust,16mL,5.0%,1
DGBPUS500152,"Geek Bar Pulse 15,000 Puffs Disposable Halloween Edition-Single Disposable-Haunted BlueberryM-5.0%-16mL",Disposables,14.99,6.95,goods,15000,Haunted BlueberryM,16mL,5.0%,1
DGBPUS500154,"Geek Bar Pulse 15,000 Puffs Disposable Halloween Edition-Single Disposable-Spooky Vanilla-5.0%-16mL",Disposables,14.99,6.95,goods,15000,Spooky Vanilla,16mL,5.0%,1
DGBPUS500153,"Geek Bar Pulse 15,000 Puffs Disposable Sour Edition-Sour Watermelon Drop-Single Disposable-5.0%",Disposables,13.0,6.95,goods,15000,Sour Watermelon Drop,16mL,5.0%,1
DGBPXS500224,Geek Bar Pulse X 25000 Puffs Disposable-Strawberry Watermelon-Single Disposable-5.0%-18mL,Disposables,14.5,8.85,goods,25000,Strawberry Watermelon,18mL,5.0%,1
HGR16PZD0BRI,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Blue Razz Ice-0%-5-Pack-16mL",Disposables,50.75,,goods,15000,Blue Razz Ice,16mL,0%,5
DGBPLS001502,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Fcuking Fab-0%-Single Disposable-16mL",Disposables,11.75,6.95,goods,15000,Fcuking Fab,16mL,0%,1
DGBPLS001503,"Geek Bar Pulse ZERO Nicotine 15,000 Puffs Disposable-Miami Mint-0%-Single Disposable-16mL",Disposables,11.75,6.95,goods,15000,Miami Mint,16mL,0%,1
DGBMBS503001,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Blueberry Raspberry-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Blueberry Raspberry,18mL,5.0%,1
DGBMBS503002,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Green Apple Blueberry-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Green Apple Blueberry,18mL,5.0%,1
DGBMBS503003,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Grumpy Lime-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Grumpy Lime,18mL,5.0%,1
DGBMBS503004,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Magic Mint-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Magic Mint,18mL,5.0%,1
DGBMBS503005,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Mexico Mango-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Mexico Mango,18mL,5.0%,1
DGBMBS503006,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Peachy Strawmelon-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Peachy Strawmelon,18mL,5.0%,1
DGBMBS503007,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Root Beer-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Root Beer,18mL,5.0%,1
DGBMBS503008,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Stone Freeze-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Stone Freeze,18mL,5.0%,1
DGBMBS503009,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Strawnana Ice-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Strawnana Ice,18mL,5.0%,1
DGBMBS503010,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Summer Grape-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Summer Grape,18mL,5.0%,1
DGBMBS503012,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Watermelon Ice,18mL,5.0%,1
DGBPXS500225,Geek Bar Pulse X 25000 Puffs Disposable-Pink & Blue-Single Disposable-5.0%-18mL,Disposables,14.5,6.95,goods,25000,Pink & Blue,18mL,5.0%,1
DGBMBS503011,"Geek Bar Meloso 30,000 Puffs Disposable-Single Disposable-Super Fcuking Fab-5.0%-18mL",Disposables,13.99,8.6,goods,30000,Super Fcuking Fab,18mL,5.0%,1
DGBMNS500101,Geek Bar Meloso Mini 1500 Puffs Disposable-Alaskan Mint-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Alaskan Mint,5mL,5%,1
DGBMNS500102,Geek Bar Meloso Mini 1500 Puffs Disposable-Blueberry Ice-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Blueberry Ice,5mL,5%,1
DGBMNS500103,Geek Bar Meloso Mini 1500 Puffs Disposable-Grape Jelly-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Grape Jelly,5mL,5%,1
DGBMNS500104,Geek Bar Meloso Mini 1500 Puffs Disposable-Gummy Bear-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Gummy Bear,5mL,5%,1
DGBMNS500105,Geek Bar Meloso Mini 1500 Puffs Disposable-Mexico Mango-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Mexico Mango,5mL,5%,1
DGBMNS500106,Geek Bar Meloso Mini 1500 Puffs Disposable-Peach Berry-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Peach Berry,5mL,5%,1
DGBMNS500109,Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Banana-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Strawberry Banana,5mL,5%,1
DGBMNS500110,Geek Bar Meloso Mini 1500 Puffs Disposable-Strawberry Mango-5%-Single Disposable-5mL,Disposables,5.25,3.6,goods,0,Strawberry Mango,5mL,5%,1
DGBPUS500156,Geek Bar Pulse X 25000 Puffs Disposable-Creamymintz-Single Disposable-5.0%-18mL,Disposables,14.5,6.95,goods,25000,Creamymintz,18mL,5.0%,1
DGBPUS500155,Geek Bar Pulse X 25000 Puffs Disposable-Peppermintz-Single Disposable-5.0%-18mL,Disposables,14.5,6.95,goods,25000,Peppermintz,18mL,5.0%,1
DGBPXS002501,Geek Bar Pulse X  ZERO 25000 Puffs Disposable-Blue Rancher-Single Disposable-0%-18mL,Disposables,14.5,8.85,goods,25000,Blue Rancher,18mL,0%,1
DGBPXS002502,Geek Bar Pulse X ZERO 25000 Puffs Disposable-Miami Mint-Single Disposable-0%-18mL,Disposables,14.5,8.85,goods,25000,Miami Mint,18mL,0%,1
DGBPXS002503,Geek Bar Pulse X ZERO 25000 Puffs Disposable-Sour Apple Ice-Single Disposable-0%-18mL,Disposables,14.5,8.85,goods,25000,Sour Apple Ice,18mL,0%,1
DGBPXS002504,Geek Bar Pulse X ZERO 25000 Puffs Disposable-Sour Fcuking Fab-Single Disposable-0%-18mL,Disposables,14.5,8.85,goods,25000,Sour Fcuking Fab,18mL,0%,1
DGBPXS002505,Geek Bar Pulse X ZERO 25000 Puffs Disposable-Strawberry B-Pop-Single Disposable-0%-18mL,Disposables,14.5,8.85,goods,25000,Strawberry B-Pop,18mL,0%,1
DGEBNS500501,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Apple Kiwi-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Apple Kiwi,12mL,5.0%,1
DGEBNS500502,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Berry Trio-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Berry Trio,12mL,5.0%,1
DGEBNS500503,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Blueberry Milkshake-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Blueberry Milkshake,12mL,5.0%,1
DGEBNS500504,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Bluerazz Lime-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Bluerazz Lime,12mL,5.0%,1
DGEBNS500505,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Lime Cactus-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Lime Cactus,12mL,5.0%,1
DGEBNS500506,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Passion Fruit-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Passion Fruit,12mL,5.0%,1
DGEBNS500507,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Peach Mango-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Peach Mango,12mL,5.0%,1
DGEBNS500508,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Polar Mint Ice-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Polar Mint Ice,12mL,5.0%,1
DGEBNS500509,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Strawberry Donuts-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Strawberry Donuts,12mL,5.0%,1
DGEBNS500510,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Strawberry Kiwi-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Strawberry Kiwi,12mL,5.0%,1
DGEBNS500511,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Tropical Fruit-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Tropical Fruit,12mL,5.0%,1
DGEBNS500512,Geek Bar N5K 5000 Puffs Disposable-Single Disposable-Watermelon Ice-5.0%-12mL,Disposables,4.0,2.7,goods,5000,Watermelon Ice,12mL,5.0%,1
